# U,V,K,OSMID,NAME
1064753014,1064753738,0,1149955744,Lord Cochrane
1064753018,1064753512,0,91648386,Lira
1064753018,1064753488,0,91648386,Lira
1064753018,401399085,0,211154205,Juan Agustín Alcalde
1064753018,1064725002,0,1150736220,Juan Agustín Alcalde
1064753020,1064753659,0,91648372,Emilio Figueroa
1064753020,1064724995,0,1149968649,Manuel Rodríguez
1064753020,1064753342,0,1149968649,Manuel Rodríguez
1064753022,2346838017,0,91648350,Pablo Neruda
1064753022,1064753601,0,91648375,Pablo Neruda
1064753022,1511576400,0,792635180,Las Rosas
1064753022,1064753164,0,792635180,Las Rosas
1064753026,1064753548,0,343702038,Anita Lizana
1064753026,1064753768,0,91648382,Fermín Jopia
1064753026,1064753820,0,[91648352, 91648357, 91648382],['Fermín Jopia', 'Esmeralda']
1064753026,1064753289,0,343702038,Anita Lizana
1064753042,1585375591,0,137478691,Miño
1064753042,1064753942,0,1150240411,Arturo Godoy
1064753042,1064753529,0,1150240412,Arturo Godoy
1064753044,1064753959,0,211154210,Pedro Montt
1064753044,1068959976,0,1149932072,San Martín
1064753044,1064753411,0,1149920093,Blanco Encalada
1064753049,6148293611,0,227690384,Janequeo
1064753049,1067140516,0,91829407,Poniente B
1064753049,1064753818,0,1150195878,Janequeo
1064753080,1064753740,0,91648379,Miramar
1064753080,1064753110,0,1150240102,Pasaje Bellamar
1064753080,1064753591,0,195616943,Pasaje Bellamar
1064753081,1511576368,0,1150239560,Luis Cruz Martínez
1064753081,10704407360,0,1150709421,Luis Cruz Martínez
1064753081,1064753811,0,137839976,Pablo Neruda
1064753083,1064753206,0,91648354,Luis Santander
1064753083,359305408,0,212548420,Bellamar
1064753083,10697780275,0,1149968653,Bellamar
1064753085,1543852093,0,137363521,Arturo Prat
1064753085,1064753720,0,1150248072,Covadonga
1064753085,1064753478,0,137363521,Arturo Prat
1064753085,1067140675,0,[1150248072, 1150240419],Covadonga
1064753088,1064753454,0,524554143,Dublé Almeyda
1064753088,1064753529,0,524554143,Dublé Almeyda
1064753088,1064753171,0,1150730583,Ranquil
1064753088,1585375591,0,1150730584,Ranquil
1064753104,1064753249,0,91648345,21 de Mayo
1064753104,1064753819,0,91648345,21 de Mayo
1064753104,1064753253,0,[91648337, 1150248083],21 de Mayo
1064753110,1064753080,0,1150240102,Pasaje Bellamar
1064753110,1064753268,0,228285113,Javiera Carrera
1064753110,1511576390,0,792632008,Pasaje Bellamar
1064753129,1064753762,0,343702056,Pablo Garriga
1064753129,1064725004,0,524554142,Arturo Godoy
1064753129,1064724994,0,524554142,Arturo Godoy
1064753131,1511576352,0,137839978,Miramar
1064753131,1511576318,0,137839978,Miramar
1064753131,1064753517,0,91648333,Miramar Poniente
1064753135,1064753341,0,91648365,Esmeralda
1064753135,1064753756,0,91648381,Santa Fe
1064753135,1067140675,0,91648381,Santa Fe
1064753140,1064753860,0,1150507329,José Manuel Borgoño
1064753140,1064724940,0,1150507329,José Manuel Borgoño
1064753140,1064753659,0,91648386,Lira
1064753140,1064753512,0,91648386,Lira
1064753143,2346837889,0,225872670,Pasaje Nueve
1064753143,10699807649,0,[225872649, 1150195874],Alonso de Ercilla
1064753143,1064753358,0,[1150195874, 1150709415],Alonso de Ercilla
1064753160,1511576421,0,137839871,Julio Torres
1064753160,1064753640,0,1150240098,Julio Torres
1064753160,1064753242,0,1150248075,Covadonga
1064753164,1064753205,0,91648341,Las Rosas
1064753164,1064753601,0,91648341,Las Rosas
1064753164,1064753022,0,792635180,Las Rosas
1064753166,1064753717,0,91648344,José Luis Álvarez
1064753166,1064753552,0,91648376,San Martín
1064753166,1064753813,0,91648376,San Martín
1064753169,1064753787,0,91648351,Teniente Merino
1064753169,1064753314,0,91648351,Teniente Merino
1064753169,1064724908,0,1150472239,Alonso de Ercilla
1064753169,1064724955,0,1150472239,Alonso de Ercilla
1064753171,1064753740,0,91648368,Bulnes
1064753171,1064753891,0,1150240413,Bulnes
1064753171,1511576390,0,91648384,Ranquil
1064753171,1064753088,0,1150730583,Ranquil
1064753176,1064753640,0,1150195870,Julio Torres
1064753176,1064753437,0,1150195870,Julio Torres
1064753176,2346837936,0,91648358,Torres del Paine
1064753178,1064753852,0,225872671,Pablo Garriga
1064753178,1064753797,0,327435201,Blanco Encalada
1064753178,2427203280,0,1149955742,Blanco Encalada
1064753178,2427203276,0,[234472442, 225872671],Pablo Garriga
1064753205,1064753164,0,91648341,Las Rosas
1064753205,1064753292,0,373699793,Caracoles
1064753205,1064753849,0,91648335,Caracoles
1064753205,1064753836,0,232290973,Las Rosas
1064753206,1064753083,0,91648354,Luis Santander
1064753206,1064753933,0,91648354,Luis Santander
1064753206,1064753689,0,91648360,Buenos Aires
1064753222,2363121721,0,1150248085,Lira
1064753222,1064753314,0,1150248085,Lira
1064753222,1064753644,0,1150472240,Lastra
1064753235,1064753571,0,1150248084,Teniente Merino
1064753235,1064753921,0,1150507331,Luis Santander
1064753235,1507932240,0,195617489,Miramar
1064753237,1511576386,0,91648387,Poniente
1064753237,1511576407,0,225872658,Poniente
1064753237,1064753811,0,91648387,Poniente
1064753242,1064753289,0,232290972,Diez de julio
1064753242,2346837943,0,1150248075,Covadonga
1064753242,1064753160,0,1150248075,Covadonga
1064753249,1064753104,0,91648345,21 de Mayo
1064753249,359300996,0,212546511,Manuel Rodríguez
1064753249,10700197446,0,1150240416,21 de Mayo
1064753249,1064753483,0,1150709389,Manuel Rodríguez
1064753252,2346837936,0,1150240418,Torres del Paine
1064753253,359300987,0,1150248082,Almirante Latorre
1064753253,1068959868,0,1150248082,Almirante Latorre
1064753253,1064753104,0,[91648337, 1150248083],21 de Mayo
1064753267,1064724962,0,524554142,Arturo Godoy
1064753267,1067140689,0,524554142,Arturo Godoy
1064753267,1067140383,0,195619248,Balmaceda
1064753268,1064753461,0,1150240101,Gabriela Mistral
1064753268,1511576318,0,1150709416,Javiera Carrera
1064753268,1064753110,0,228285113,Javiera Carrera
1064753272,359304963,0,1150248087,Juan Gregorio Las Heras
1064753272,1064724955,0,1150248088,Anita Lizana
1064753272,1064753548,0,1150248089,Anita Lizana
1064753272,10704377240,0,1150472236,Juan Gregorio Las Heras
1064753274,1064753871,0,1150240413,Bulnes
1064753274,1064753768,0,1150240414,Covadonga
1064753274,1064753548,0,1150248074,Covadonga
1064753285,1064753816,0,91646454,Arturo Godoy
1064753285,1511573833,0,615633151,Julio Torres
1064753285,1064753358,0,615633151,Julio Torres
1064753286,2369431045,0,91646458,Lautaro
1064753286,1064753786,0,91648356,Manuel Rodríguez
1064753286,1064724923,0,91648356,Manuel Rodríguez
1064753286,3342221553,0,234501653,Lautaro
1064753289,1064753242,0,232290972,Diez de julio
1064753289,1064753026,0,343702038,Anita Lizana
1064753289,1064753640,0,343702038,Anita Lizana
1064753292,2369430987,0,228285134,Poniente
1064753292,2369430989,0,228285134,Poniente
1064753292,1064753205,0,373699793,Caracoles
1064753292,1064753475,0,373699793,Caracoles
1064753295,1064753014,0,32025174,Camilo Henríquez
1064753295,1064753841,0,327435201,Blanco Encalada
1064753295,1064753411,0,327435201,Blanco Encalada
1064753299,359300996,0,1150472237,Juan Gregorio Las Heras
1064753299,10700197446,0,91648369,Lira
1064753299,2363121719,0,212546521,Juan Gregorio Las Heras
1064753299,2363121721,0,1150248086,Lira
1064753314,1064753222,0,1150248085,Lira
1064753314,1064724908,0,1150248085,Lira
1064753314,1064753169,0,91648351,Teniente Merino
1064753336,1064753768,0,1150248075,Covadonga
1064753336,2346837943,0,1150248075,Covadonga
1064753336,1064753938,0,91648359,Gabriela Mistral
1064753339,1064753828,0,91648376,San Martín
1064753339,3505025380,0,343702132,nan
1064753339,1064753813,0,91648376,San Martín
1064753341,1064753135,0,91648365,Esmeralda
1064753341,1064753421,0,91648367,Esmeralda
1064753341,1064753421,1,91648367,Esmeralda
1064753342,1064753717,0,91648344,José Luis Álvarez
1064753342,1064753020,0,1149968649,Manuel Rodríguez
1064753342,10697668841,0,1149968649,Manuel Rodríguez
1064753355,1064753736,0,227690374,Torres de Tajamar
1064753358,1064753285,0,615633151,Julio Torres
1064753358,1064753587,0,1150240105,Julio Torres
1064753358,1064753938,0,212548426,Alonso de Ercilla
1064753358,1064753143,0,[1150195874, 1150709415],Alonso de Ercilla
1064753360,1064753932,0,32025174,Camilo Henríquez
1064753360,1064753362,0,91648356,Manuel Rodríguez
1064753360,1064753495,0,91648356,Manuel Rodríguez
1064753362,1064753360,0,91648356,Manuel Rodríguez
1064753362,1064753488,0,1116562970,Diego Portales Palazuelos
1064753362,401399085,0,1149968651,Manuel Rodríguez
1064753383,1064753852,0,91648376,San Martín
1064753383,1064753797,0,211154205,Juan Agustín Alcalde
1064753383,1064752997,0,211154205,Juan Agustín Alcalde
1064753383,1064753842,0,1149955735,San Martín
1064753394,1064753919,0,228285115,Ranquil
1064753409,1067140305,0,1150736217,Balmaceda
1064753409,1064724952,0,1149968662,Anita Lizana
1064753409,1064724928,0,1150736218,Anita Lizana
1064753411,1064753295,0,327435201,Blanco Encalada
1064753411,1064753911,0,1149920098,Balmaceda
1064753411,1064753044,0,1149920093,Blanco Encalada
1064753418,1543852093,0,91648357,Esmeralda
1064753418,1064753820,0,91648357,Esmeralda
1064753418,1064753720,0,373688297,Ramón Freire
1064753418,5421580004,0,792630096,Ramón Freire
1064753421,1543852093,0,1150248079,Esmeralda
1064753421,1064753341,0,91648367,Esmeralda
1064753421,1064753341,1,91648367,Esmeralda
1064753437,1064753176,0,1150195870,Julio Torres
1064753437,1064753818,0,91829330,Julio Torres
1064753437,1064753736,0,227690374,Torres de Tajamar
1064753440,1064724923,0,91648356,Manuel Rodríguez
1064753440,3342189195,0,711562618,Manuel Rodríguez
1064753440,1064724969,0,1149511417,Buen Pastor
1064753441,1064753912,0,1150507334,Emilio Figueroa
1064753441,1064753659,0,1150507335,Emilio Figueroa
1064753441,1064753787,0,1150736224,Anita Lizana
1064753441,1064724940,0,1150736223,Anita Lizana
1064753451,1067140306,0,91648342,Serrano
1064753451,1064753849,0,91648350,Pablo Neruda
1064753451,1511576414,0,1150243470,Serrano
1064753454,1064753088,0,524554143,Dublé Almeyda
1064753454,1507932240,0,195617489,Miramar
1064753454,359305148,0,524554143,Dublé Almeyda
1064753454,1064753760,0,1150730585,Miramar
1064753457,1001283543,0,1149931969,Aníbal Pinto
1064753459,1064753512,0,225872671,Pablo Garriga
1064753459,401399085,0,1149968650,Manuel Rodríguez
1064753459,1064753633,0,225872671,Pablo Garriga
1064753459,1064753860,0,1149968650,Manuel Rodríguez
1064753461,1064753919,0,91648384,Ranquil
1064753461,1511576390,0,91648384,Ranquil
1064753461,1064753268,0,1150240101,Gabriela Mistral
1064753461,1064753816,0,1150240101,Gabriela Mistral
1064753475,1511576412,0,228285118,Los Lirios
1064753475,2369430985,0,[373699793, 228285130],['Caracoles', 'Los Lirios']
1064753475,1064753292,0,373699793,Caracoles
1064753478,1064753085,0,137363521,Arturo Prat
1064753483,10700197447,0,91648393,Covadonga
1064753483,1068960044,0,91648393,Covadonga
1064753483,1064753249,0,1150709389,Manuel Rodríguez
1064753488,1064753018,0,91648386,Lira
1064753488,1064753833,0,91648386,Lira
1064753488,1064724951,0,1116562970,Diego Portales Palazuelos
1064753489,2346838038,0,225872676,Dublé Almeyda
1064753489,1511576414,0,[1150243469, 232290967],Los Aromos
1064753489,359305637,0,[91648340, 232290967],Los Aromos
1064753492,1064753836,0,232290973,Las Rosas
1064753492,1064753013,0,232290973,Las Rosas
1064753492,3756664526,0,232290968,Los Aromos
1064753495,1064753732,0,86258377,Balmaceda
1064753495,1064753360,0,91648356,Manuel Rodríguez
1064753495,2369431043,0,91648356,Manuel Rodríguez
1064753512,1064753018,0,91648386,Lira
1064753512,1064753459,0,225872671,Pablo Garriga
1064753512,1064753140,0,91648386,Lira
1064753516,1064724939,0,32709984,Aníbal Pinto
1064753516,1068521043,0,91648348,Lastra
1064753516,2428333633,0,792685559,Lastra
1064753517,1064753131,0,91648333,Miramar Poniente
1064753529,359305076,0,32025173,Dublé Almeyda
1064753529,1064753088,0,524554143,Dublé Almeyda
1064753529,1064753891,0,1150240100,Arturo Godoy
1064753529,1064753042,0,1150240412,Arturo Godoy
1064753548,1064753026,0,343702038,Anita Lizana
1064753548,10700197447,0,91648393,Covadonga
1064753548,1064753274,0,1150248074,Covadonga
1064753548,1064753272,0,1150248089,Anita Lizana
1064753552,1064753166,0,91648376,San Martín
1064753552,1064753852,0,91648376,San Martín
1064753552,2427203280,0,1149955746,José Manuel Borgoño
1064753552,1064753613,0,1149955746,José Manuel Borgoño
1064753560,359305148,0,524554143,Dublé Almeyda
1064753560,359305209,0,1150243468,Dublé Almeyda
1064753564,1069028176,0,232290964,Pasaje Estanque
1064753564,2346838038,0,1150243467,Bellamar
1064753571,1064753235,0,1150248084,Teniente Merino
1064753571,1064753787,0,1150248084,Teniente Merino
1064753571,1064753942,0,1150730591,Arturo Godoy
1064753571,1064753912,0,1150730591,Arturo Godoy
1064753573,3503760935,0,211154205,Juan Agustín Alcalde
1064753573,1064753797,0,211154205,Juan Agustín Alcalde
1064753573,1064753738,0,1149955744,Lord Cochrane
1064753573,2427203276,0,[91648339, 1149955743],Lord Cochrane
1064753576,1064753760,0,91648368,Bulnes
1064753587,1064753358,0,1150240105,Julio Torres
1064753587,2346837943,0,91648380,Patricio Lynch
1064753587,1511576421,0,137839871,Julio Torres
1064753587,3778073391,0,1150240104,Patricio Lynch
1064753591,1511576352,0,1150240103,Luis Cruz Martínez
1064753591,1064753013,0,32025175,Bellamar
1064753591,1064753080,0,195616943,Pasaje Bellamar
1064753595,1064753964,0,91648371,Zenteno
1064753595,3503760955,0,91648371,Zenteno
1064753595,1068959853,0,211154210,Pedro Montt
1064753601,1064753811,0,91648375,Pablo Neruda
1064753601,1064753164,0,91648341,Las Rosas
1064753601,1064753022,0,91648375,Pablo Neruda
1064753613,1064753633,0,91648371,Zenteno
1064753613,1064753552,0,1149955746,José Manuel Borgoño
1064753613,10697668841,0,1149955746,José Manuel Borgoño
1064753614,1068960125,0,212546536,Guacolda
1064753615,10700197446,0,91648369,Lira
1064753615,10700197447,0,792630092,Lira
1064753615,10704377240,0,1150240417,21 de Mayo
1064753633,1064753613,0,91648371,Zenteno
1064753633,1064752997,0,91648371,Zenteno
1064753633,1064753852,0,225872671,Pablo Garriga
1064753633,1064753459,0,225872671,Pablo Garriga
1064753640,1064753176,0,1150195870,Julio Torres
1064753640,1064753289,0,343702038,Anita Lizana
1064753640,1064753160,0,1150240098,Julio Torres
1064753640,1067140203,0,1150709414,Anita Lizana
1064753644,1064753790,0,1150472240,Lastra
1064753644,1064753222,0,1150472240,Lastra
1064753644,359300996,0,91648332,Luis Uribe
1064753659,1064753020,0,91648372,Emilio Figueroa
1064753659,1064724908,0,91648386,Lira
1064753659,1064753441,0,1150507335,Emilio Figueroa
1064753659,1064753140,0,91648386,Lira
1064753666,1064753044,0,442509954,Pedro Montt
1064753666,1064753667,0,1149920095,Lord Cochrane
1064753667,2426793564,0,1149920094,Lord Cochrane
1064753667,1064753411,0,1149920099,Balmaceda
1064753667,1064753666,0,1149920095,Lord Cochrane
1064753675,1064753818,0,1150709413,Janequeo
1064753675,1064753736,0,91648366,Los Olivos
1064753675,2356068924,0,[1150195928, 91648364],Janequeo
1064753689,1064724985,0,1150730587,Luis Ayala
1064753689,1064753206,0,91648360,Buenos Aires
1064753717,1064753166,0,91648344,José Luis Álvarez
1064753717,1064753342,0,91648344,José Luis Álvarez
1064753717,1064753873,0,91648388,Zenteno
1064753720,1064753418,0,373688297,Ramón Freire
1064753720,1064753085,0,1150248072,Covadonga
1064753720,1068521042,0,373688297,Ramón Freire
1064753720,1068960044,0,1150248073,Covadonga
1064753732,1064753833,0,792674495,Lira
1064753732,1064753409,0,86258377,Balmaceda
1064753736,1064753675,0,91648366,Los Olivos
1064753736,1064753437,0,227690374,Torres de Tajamar
1064753736,1064753355,0,227690374,Torres de Tajamar
1064753738,1064753841,0,211154209,Diego Portales Palazuelos
1064753738,1064753573,0,1149955744,Lord Cochrane
1064753738,1064753014,0,1149955744,Lord Cochrane
1064753740,1064753171,0,91648368,Bulnes
1064753740,1064753760,0,91648368,Bulnes
1064753740,1064753080,0,91648379,Miramar
1064753756,1511578854,0,91648363,Pasaje Janequeo
1064753756,1064753135,0,91648381,Santa Fe
1064753756,2356068924,0,91648364,Janequeo
1064753756,1543852093,0,[137363521, 137363522],['Arturo Prat', 'Janequeo']
1064753760,1064753740,0,91648368,Bulnes
1064753760,1064753576,0,91648368,Bulnes
1064753760,1064753454,0,1150730585,Miramar
1064753762,1064753129,0,343702056,Pablo Garriga
1064753762,1064725002,0,1150736221,Anita Lizana
1064753762,1064724940,0,1150736222,Anita Lizana
1064753768,1064753336,0,1150248075,Covadonga
1064753768,1064753026,0,91648382,Fermín Jopia
1064753768,1064753274,0,1150240414,Covadonga
1064753786,3786453645,0,91648356,Manuel Rodríguez
1064753786,1064753286,0,91648356,Manuel Rodríguez
1064753787,1064753571,0,1150248084,Teniente Merino
1064753787,1064753441,0,1150736224,Anita Lizana
1064753787,1064753169,0,91648351,Teniente Merino
1064753787,1064724955,0,1150730592,Anita Lizana
1064753790,359300996,0,1149968649,Manuel Rodríguez
1064753790,1064724995,0,1149968649,Manuel Rodríguez
1064753790,1064753644,0,1150472240,Lastra
1064753790,1064724945,0,91646453,Lastra
1064753797,1064753573,0,211154205,Juan Agustín Alcalde
1064753797,1064753383,0,211154205,Juan Agustín Alcalde
1064753797,1064753178,0,327435201,Blanco Encalada
1064753797,1064753841,0,327435201,Blanco Encalada
1064753811,1064753601,0,91648375,Pablo Neruda
1064753811,1064753237,0,91648387,Poniente
1064753811,1064753081,0,137839976,Pablo Neruda
1064753813,1064753339,0,91648376,San Martín
1064753813,1064753166,0,91648376,San Martín
1064753813,1098897655,0,[1149955745, 91648391],['Alonso de Ercilla', 'Lord Cochrane']
1064753813,1064753873,0,91648391,Alonso de Ercilla
1064753816,1064753285,0,91646454,Arturo Godoy
